case_key,majority_opinion_label,dissent_opinion_label,kl_divergence
a5811,majority,dissent1,6.843055237088984
a5823,majority,dissent1,1.6663360059980385
a5823,majority,dissent2,6.473078409258865
a5824,majority,dissent1,1.6453730405352847
a5828,majority,dissent1,0.47404477971094083
a5831,majority,dissent1,1.2861871745273152
a5832,majority,dissent1,1.191242401997817
a5832,majority,dissent2,4.17583278726784
a5836,majority,dissent1,2.5884183413087287
a5839,majority,dissent1,0.6911166845642362
a5840,majority,dissent1,1.5540195367633038
a5841,majority,dissent1,1.1848113297640281
a5841,majority,dissent2,3.4924805704272073
a5842,majority,dissent1,1.5469270578524923
a5843,majority,dissent1,0.8427070966565292
a5844,majority,dissent1,0.5970114974833343
a5844,majority,dissent2,0.9540852846044398
a5858,majority,dissent1,3.2848672496959135
a5863,majority,dissent1,1.6937392717500432
a5864,majority,dissent1,0.37862460697555955
a5865,majority,dissent1,2.4665470852097466
a5868,majority,dissent1,0.8948689255521473
a5869,majority,dissent1,0.2710917233452224
a5870,majority,dissent1,0.09602666563720369
a5873,majority,dissent1,1.4556532308598744
a5874,majority,dissent1,0.84982587842843
a5875,majority,dissent1,1.178406653330605
a5877,majority,dissent1,0.8421487420946391
a5878,majority,dissent1,0.5400680838353735
a5881,majority,dissent1,2.7629825808100583
a5884,majority,dissent1,2.638159788945204
a5885,majority,dissent1,7.218870629486499
a5893,majority,dissent1,0.5258245869942682
a5893,majority,dissent2,0.6926584970166092
a5894,majority,dissent1,3.332873804467609
a5895,majority,dissent1,0.5767930408376188
a5896,majority,dissent1,1.0411177667716796
a5896,majority,dissent2,0.54391475876632
a5897,majority,dissent1,0.8691277022111425
a5898,majority,dissent1,1.3843571041162759
a5899,majority,dissent1,1.863607003960762
a5900,majority,dissent1,1.7400881320719488
a5901,majority,dissent1,0.7274647969964656
a5902,majority,dissent1,1.3523185322016782
a5904,majority,dissent1,0.9943376332235829
a5905,majority,dissent1,0.8586937344946042
a5906,majority,dissent1,3.443195314147983
a5907,majority,dissent1,0.9519708803806619
a5908,majority,dissent1,1.3704911296454545
a5909,majority,dissent1,0.8813623040267202
a5909,majority,dissent2,1.7856975692241743
a5911,majority,dissent1,0.7090030741177888
a5912,majority,dissent1,1.4332304413909236
a5912,majority,dissent2,1.9498598394940967
a5913,majority,dissent1,0.9927947546254879
a5915,majority,dissent1,1.8652884175460747
a5915,majority,dissent2,0.4160492826008917
a5917,majority,dissent1,0.5508884299055689
a5926,majority,dissent1,3.9711619111691685
a5928,majority,dissent1,0.9475260506893486
a5929,majority,dissent1,1.1562268631036705
a5929,majority,dissent2,1.9419839350898576
a5930,majority,dissent1,0.7304071893678713
a5931,majority,dissent1,1.058787360949783
a5932,majority,dissent1,2.1454179586839395
a5935,majority,dissent1,0.21595698547442782
a5937,majority,dissent1,1.152818765177384
a5940,majority,dissent1,0.6115161628010761
a5941,majority,dissent1,0.44059659235887205
a5943,majority,dissent1,0.696175058229606
a5943,majority,dissent2,0.6496456818131708
a5944,majority,dissent1,0.38407725820252575
a5945,majority,dissent1,1.488951068243135
a5945,majority,dissent2,2.0464240319926827
a5952,majority,dissent1,0.3444160964990225
a5952,majority,dissent2,0.5947820965866305
a5953,majority,dissent1,0.42569304354187865
a5954,majority,dissent1,6.205325657383796
a5956,majority,dissent1,0.9848156943797117
a5957,majority,dissent1,3.4861357447508117
a5958,majority,dissent1,1.8729717786292825
a5961,majority,dissent1,1.2558548435655483
a5964,majority,dissent1,0.8657370772243186
a5965,majority,dissent1,1.2896078714439578
a5966,majority,dissent1,0.7364598518304962
a5967,majority,dissent1,1.698761645821895
a5969,majority,dissent1,0.7387947190112127
a5969,majority,dissent2,1.031055799342763
a5971,majority,dissent1,0.7059642094259527
a5972,majority,dissent1,2.1018801558080846
a5973,majority,dissent1,0.14754110292055694
a5991,majority,dissent1,1.010355747525451
a5992,majority,dissent1,1.8366609963361777
a5993,majority,dissent1,2.4378782820298968
a5994,majority,dissent1,2.252991921746146
a5995,majority,dissent1,0.5632733856869457
a5996,majority,dissent1,2.5432365467498257
a5997,majority,dissent1,0.4950220147231255
a5998,majority,dissent1,1.9704515356115633
a5999,majority,dissent1,0.9152717861570835
a6000,majority,dissent1,2.1036012526516306
a6000,majority,dissent2,1.3580565253932368
a6001,majority,dissent1,0.8947118246702804
a6002,majority,dissent1,0.8223687010870029
a6003,majority,dissent1,0.1673482708180078
a6004,majority,dissent1,1.3118556552462608
a6005,majority,dissent1,4.637402157442782
a6007,majority,dissent1,3.981505093062605
a6008,majority,dissent1,0.8774523686393088
a6010,majority,dissent1,1.0834791907447907
a6010,majority,dissent2,7.123074033075943
a6010,majority,dissent3,0.9078071971990357
a6010,majority,dissent4,7.123116277823608
a6013,majority,dissent1,0.9419732218125649
a6014,majority,dissent1,1.335064441087299
a6025,majority,dissent1,0.5042241247123607
a6026,majority,dissent1,0.8364526581601976
a6027,majority,dissent1,2.489842564601688
a6028,majority,dissent1,0.8849755853024518
a6029,majority,dissent1,0.34519506634704944
a6031,majority,dissent1,0.643169246476288
a6037,majority,dissent1,0.5380603012065291
a6038,majority,dissent1,1.4570499188931778
a6042,majority,dissent1,1.8488240480473996
a6043,majority,dissent1,1.0507719038832979
a6044,majority,dissent1,0.5407821257253538
a6044,majority,dissent2,7.37590125984128
a6045,majority,dissent1,3.969438783650566
a6046,majority,dissent1,0.8925936572747996
a6047,majority,dissent1,0.8543880344288965
a6048,majority,dissent1,0.44967526953611164
a6049,majority,dissent1,0.20229812667472613
a6052,majority,dissent1,1.9216245811029198
a6052,majority,dissent2,0.5209095035166811
a6053,majority,dissent1,0.6133895161601239
a6054,majority,dissent1,1.2210718599663124
a6055,majority,dissent1,0.7710261777358324
a6056,majority,dissent1,2.4503158125762434
a6057,majority,dissent1,1.3315794493875113
a6058,majority,dissent1,1.03655610468082
a6061,majority,dissent1,0.43234189713577864
a6061,majority,dissent2,0.6228488514322523
a6061,majority,dissent3,0.45412966751695005
a6061,majority,dissent4,0.6337681659109259
a6062,majority,dissent1,0.5584608444209269
a6063,majority,dissent1,0.9832298915014475
a6064,majority,dissent1,1.6063098295835454
a6067,majority,dissent1,1.2677448109781713
a6069,majority,dissent1,0.9333208869507246
a6071,majority,dissent1,0.5306045729626983
a6072,majority,dissent1,0.9712870521568244
a6075,majority,dissent1,0.3931038957538673
a6075,majority,dissent2,0.6381294809037587
a6077,majority,dissent1,0.7709440305767523
a6079,majority,dissent1,1.0216738596918862
a6080,majority,dissent1,2.2859455387560397
a6081,majority,dissent1,3.1307262000323406
a6082,majority,dissent1,0.5172303928882848
a6083,majority,dissent1,2.1101761980214984
a6105,majority,dissent1,0.4391706091725832
a6106,majority,dissent1,1.7377361782286094
a6107,majority,dissent1,0.9427756133114195
a6108,majority,dissent1,1.2446703338530565
a6109,majority,dissent1,0.4940354859239559
a6110,majority,dissent1,0.9846228947739765
a6112,majority,dissent1,1.8018847573976764
a6113,majority,dissent1,2.39094823442508
a6115,majority,dissent1,0.3260230864795196
a6117,majority,dissent1,2.128725219670704
a6118,majority,dissent1,1.3400554452770863
a6119,majority,dissent1,1.042303938364602
a6119,majority,dissent2,0.9728276797615285
a6121,majority,dissent1,0.9454806848519075
a6123,majority,dissent1,0.9654464988352395
a6124,majority,dissent1,0.5553946149928237
a6125,majority,dissent1,0.7432330127291845
a6126,majority,dissent1,1.1046117090692167
a6127,majority,dissent1,0.579762970051129
a6128,majority,dissent1,0.21956815138810476
a6128,majority,dissent2,2.9017907971830383
a6129,majority,dissent1,0.4614266284612051
a6129,majority,dissent2,0.8052958244021449
a6129,majority,dissent3,1.977116205965367
a6130,majority,dissent1,1.30191270430132
a6166,majority,dissent1,1.6975281028939482
a6166,majority,dissent2,1.6815486681226388
a6171,majority,dissent1,0.6747577373597421
a6173,majority,dissent1,1.922279283803431
a6177,majority,dissent1,0.8193346762130578
a6178,majority,dissent1,2.5933132436642232
a6181,majority,dissent1,0.8168537190339779
a6184,majority,dissent1,0.4242771273975025
a6185,majority,dissent1,0.8959407413100807
a6185,majority,dissent2,1.8619058902635903
a6186,majority,dissent1,0.37437134718305887
a6203,majority,dissent1,1.8501382898402645
a6206,majority,dissent1,1.0083170745517458
a6208,majority,dissent1,2.1492165583714318
a6210,majority,dissent1,1.2656454509801116
a6212,majority,dissent1,0.7603103236276387
a6213,majority,dissent1,2.5880193643564353
a6215,majority,dissent1,0.619430027144412
a6219,majority,dissent1,1.2182095900231305
a6219,majority,dissent2,0.6927358263279249
a6220,majority,dissent1,0.5253857779101468
a6221,majority,dissent1,0.2635994584537394
a6223,majority,dissent1,0.7167643293947353
a6224,majority,dissent1,7.134519152547609
a6225,majority,dissent1,1.045922556847641
a6227,majority,dissent1,0.8728865862789195
a6228,majority,dissent1,1.1134393969768681
a6229,majority,dissent1,0.774278926012555
a6230,majority,dissent1,0.4825877199180235
a6232,majority,dissent1,0.9260366856946581
a6233,majority,dissent1,0.46496294152213086
a6234,majority,dissent1,0.8284748143077412
a6234,majority,dissent2,0.7691177227470768
a6234,majority,dissent3,1.2209356520130283
a6235,majority,dissent1,2.6073666566084737
a6236,majority,dissent1,0.9679603359758445
a6238,majority,dissent1,0.7566233212733963
a6239,majority,dissent1,0.2889921428787646
a6242,majority,dissent1,1.4282466772372333
a6243,majority,dissent1,1.2214163533243456
a6244,majority,dissent1,0.2801881313188348
a6244,majority,dissent2,0.7363228763469064
a6245,majority,dissent1,0.7085138180614968
a6245,majority,dissent2,1.4687929884183566
a6245,majority,dissent3,1.3319144576727096
a6246,majority,dissent1,0.8518551718204855
a6247,majority,dissent1,0.46456164091302343
a6250,majority,dissent1,1.8939778905053266
a6252,majority,dissent1,0.7129943177073759
a6252,majority,dissent2,0.322126677589399
a6254,majority,dissent1,0.6787742396544016
a6257,majority,dissent1,1.2254562483608935
a6258,majority,dissent1,1.684799707947827
a6259,majority,dissent1,0.858951157525872
a6261,majority,dissent1,0.5160730804734623
a6261,majority,dissent2,2.343911936718103
a6262,majority,dissent1,1.169336948052157
a6263,majority,dissent1,1.1183750631616156
a6263,majority,dissent2,0.38942999617766344
a6264,majority,dissent1,0.3996276246216833
a6268,majority,dissent1,1.5128905429073507
a6269,majority,dissent1,1.1387543325955138
a6270,majority,dissent1,1.8426995803206838
a6272,majority,dissent1,1.5333543351608079
a6273,majority,dissent1,2.1103633744578962
a6273,majority,dissent2,0.691142144626229
a6275,majority,dissent1,1.365432346301466
a6276,majority,dissent1,1.4418910962714904
a6278,majority,dissent1,1.0276707527171975
a6279,majority,dissent1,6.988375204257597
a6281,majority,dissent1,2.146217619686886
a6282,majority,dissent1,0.93508117272141
a6282,majority,dissent2,1.0504063403058979
a6283,majority,dissent1,0.996432101973705
a6286,majority,dissent1,1.971724474782952
a6286,majority,dissent2,1.256097114708414
a6287,majority,dissent1,1.9197147227156486
a6287,majority,dissent2,0.8924172490879183
a6287,majority,dissent3,0.4296221527758559
a6289,majority,dissent1,7.4433429481999545
a6290,majority,dissent1,1.6454112421816514
a6292,majority,dissent1,0.861146894944216
a6293,majority,dissent1,3.6767749788465505
a6295,majority,dissent1,3.676495126118518
a6295,majority,dissent2,3.021822233666136
a6296,majority,dissent1,0.8179322711867694
a6297,majority,dissent1,0.9350379155604451
a6298,majority,dissent1,1.3014958115424666
a6299,majority,dissent1,1.0733041487562103
a6302,majority,dissent1,0.5061852398419445
a6304,majority,dissent1,0.2437345207900031
a6304,majority,dissent2,1.6651853458810266
a6305,majority,dissent1,0.2853921490135317
a6305,majority,dissent2,0.9678242117926273
a6306,majority,dissent1,2.099406610900633
a6307,majority,dissent1,2.0457913641928687
a6309,majority,dissent1,1.3718449666781276
a6310,majority,dissent1,0.5602239494965457
a6310,majority,dissent2,0.878536863076879
a6310,majority,dissent3,3.898264172277945
a6313,majority,dissent1,4.237516784960665
a6314,majority,dissent1,2.3718381120317136
a6314,majority,dissent2,1.5553320948866427
a6315,majority,dissent1,0.935792317632758
a6317,majority,dissent1,0.5596719268030104
a6319,majority,dissent1,0.584722073941471
a6320,majority,dissent1,0.3854708946356519
a6321,majority,dissent1,1.3217132668868852
a6321,majority,dissent2,1.5410379483516514
a6323,majority,dissent1,1.0655366856675264
a6324,majority,dissent1,0.7075545519746
a6326,majority,dissent1,1.8638841641512762
a6328,majority,dissent1,1.5526183216377625
a6329,majority,dissent1,1.8599377902722225
a6332,majority,dissent1,2.2010684316421374
a6333,majority,dissent1,4.993767089723384
a6334,majority,dissent1,0.5232177695210091
a6335,majority,dissent1,4.911686854994544
a6335,majority,dissent2,0.7141820631391183
a6336,majority,dissent1,1.1781321712479789
a6336,majority,dissent2,0.979015070340823
a6337,majority,dissent1,1.0908621950162214
a6339,majority,dissent1,1.663897486157867
a6341,majority,dissent1,2.019947499842586
a6344,majority,dissent1,0.5578914156161696
a6344,majority,dissent2,1.432680943952478
a6347,majority,dissent1,2.9128921263204814
a6353,majority,dissent1,0.43628028932422525
a6353,majority,dissent2,0.4554751864537355
a6355,majority,dissent1,0.606209879296099
a6355,majority,dissent2,0.45949317060488404
a6356,majority,dissent1,0.8106049267422512
a6358,majority,dissent1,6.320223389931723
a6359,majority,dissent1,1.0991512110095236
a6361,majority,dissent1,0.33929987565762976
a6361,majority,dissent2,0.7318198417259711
a6362,majority,dissent1,0.6918134234763835
a6362,majority,dissent2,0.9951422705400795
a6364,majority,dissent1,0.23131951047756433
a6364,majority,dissent2,3.74778281589816
a6365,majority,dissent1,1.8020905618097796
a6366,majority,dissent1,0.6217580500117436
a6366,majority,dissent2,2.274947536839544
a6371,majority,dissent1,0.45953517672255934
a6372,majority,dissent1,0.7423661670336943
a6373,majority,dissent1,1.5186068299983173
a6374,majority,dissent1,0.19412960942257268
a6375,majority,dissent1,5.26914241175845
a6375,majority,dissent2,0.9763816963630784
a6376,majority,dissent1,1.5230867075681505
a6377,majority,dissent1,4.228653830651764
a6378,majority,dissent1,0.8722404013040531
a6379,majority,dissent1,0.4935905800159262
a6383,majority,dissent1,0.8039953385099117
a6384,majority,dissent1,1.3259981518488542
a6385,majority,dissent1,0.6172464421943061
a6387,majority,dissent1,0.9612122586233599
a6387,majority,dissent2,1.5318094399259423
a6388,majority,dissent1,0.9728991931051227
a6389,majority,dissent1,1.1180047086612672
a6390,majority,dissent1,1.1332829852185444
a6391,majority,dissent1,0.9487969994451865
a6393,majority,dissent1,0.7017968180563904
a6393,majority,dissent2,2.8197889357234773
a6394,majority,dissent1,3.310193488857759
a6394,majority,dissent2,5.977485240492347
a6394,majority,dissent3,5.585844712965292
a6395,majority,dissent1,0.7984825327871915
a6400,majority,dissent1,0.7859365630629825
a6400,majority,dissent2,3.3846181195722793
a6402,majority,dissent1,0.6932734250056503
a6402,majority,dissent2,1.4139025156757916
a6402,majority,dissent3,2.0421559005693792
a6403,majority,dissent1,1.4164713231277988
a6404,majority,dissent1,6.902699988608258
a6405,majority,dissent1,0.7380475671340803
a6405,majority,dissent2,0.4680898450458231
a6406,majority,dissent1,1.331548679619118
a6410,majority,dissent1,0.8001150466605103
a6412,majority,dissent1,1.3331565104649854
a6413,majority,dissent1,0.27010243501944065
a6414,majority,dissent1,0.2920761850863705
a6416,majority,dissent1,3.399595204614482
a6417,majority,dissent1,2.401178381004747
a6417,majority,dissent2,2.5439881144811762
a6418,majority,dissent1,6.533322627454697
a6419,majority,dissent1,0.5956089876091782
a6420,majority,dissent1,0.3699731907632553
a6421,majority,dissent1,2.7558661789943066
a6425,majority,dissent1,3.110794984701087
a6426,majority,dissent1,0.12388405296481231
a6427,majority,dissent1,5.0090758970642115
a6428,majority,dissent1,0.504738313640632
a6430,majority,dissent1,0.42204814970968424
a6432,majority,dissent1,2.899305943916672
a6432,majority,dissent2,2.62957270672828
a6432,majority,dissent3,2.7789032191179524
a6434,majority,dissent1,0.5469908503307879
a6434,majority,dissent2,0.5350724272202962
a6437,majority,dissent1,3.3051311936324206
a6438,majority,dissent1,2.2099677699538507
a6438,majority,dissent2,4.273708303245187
a6439,majority,dissent1,1.726535291920346
a6440,majority,dissent1,0.8488277202040324
a6440,majority,dissent2,0.6719329966811814
a6442,majority,dissent1,0.702917279779656
a6445,majority,dissent1,0.7642023854024697
a6446,majority,dissent1,0.2950710302812284
a6446,majority,dissent2,0.8520079014122857
a6448,majority,dissent1,1.6013539066935831
a6450,majority,dissent1,1.5566898797838316
a6452,majority,dissent1,0.5083494954878548
a6453,majority,dissent1,0.5188466789324518
a6454,majority,dissent1,2.185615449212176
a6454,majority,dissent2,2.027373332433499
a6455,majority,dissent1,1.7220425762540073
a6456,majority,dissent1,2.2667515500173936
a6457,majority,dissent1,1.1789738960707656
a6458,majority,dissent1,0.3846100692589147
a6458,majority,dissent2,1.2441932260315884
a6459,majority,dissent1,1.6615856233954793
a6460,majority,dissent1,0.5419267825655572
a6461,majority,dissent1,1.0760249806379942
a6461,majority,dissent2,0.24964203998011508
a6463,majority,dissent1,0.5760443043174718
a6464,majority,dissent1,3.2852583814571146
a6465,majority,dissent1,0.46961894078555466
a6465,majority,dissent2,0.43876931184303636
a6466,majority,dissent1,1.3730209196962575
a6468,majority,dissent1,1.441920556695213
a6468,majority,dissent2,0.4119441306616758
a6469,majority,dissent1,1.0519280000745916
a6469,majority,dissent2,1.362051129444874
a6470,majority,dissent1,0.9552356846706683
a6471,majority,dissent1,1.3427203347738381
a6473,majority,dissent1,0.9837102384626054
a6474,majority,dissent1,0.5170625974870604
a6475,majority,dissent1,7.049967076580569
a6476,majority,dissent1,0.40908398675286217
a6477,majority,dissent1,2.2654703980512436
a6479,majority,dissent1,1.0720684101031237
a6480,majority,dissent1,1.1226955507334748
a6480,majority,dissent2,1.8480252257263037
a6482,majority,dissent1,0.7758000224849906
a6488,majority,dissent1,2.2674345215068903
a6491,majority,dissent1,1.581668832762574
a6491,majority,dissent2,5.079253705184752
a6494,majority,dissent1,0.9973495269872903
a6495,majority,dissent1,0.7093325254075625
a6496,majority,dissent1,1.1949556046233751
a6497,majority,dissent1,5.763627984255851
a6498,majority,dissent1,6.659806399355854
a6499,majority,dissent1,1.142650886148749
a6500,majority,dissent1,7.072362970752752
a6503,majority,dissent1,0.32155456037010316
a6503,majority,dissent2,0.44134136521158474
a6504,majority,dissent1,1.9225795358460824
a6505,majority,dissent1,7.079585994255817
a6506,majority,dissent1,2.147677718647002
a6508,majority,dissent1,0.6728734646037562
a6509,majority,dissent1,2.8716658823647663
a6509,majority,dissent2,4.371862297277195
a6510,majority,dissent1,1.6900929366265707
a6512,majority,dissent1,0.30828947313524846
a6513,majority,dissent1,0.7519463164183136
a6513,majority,dissent2,4.075317857545176
a6515,majority,dissent1,1.5077406085700051
a6517,majority,dissent1,0.676933699951836
a6521,majority,dissent1,7.488417399876318
a6522,majority,dissent1,0.40270106295980834
a6523,majority,dissent1,0.554204445460823
a6523,majority,dissent2,0.6688035549785735
a6524,majority,dissent1,2.4462193430598695
a6528,majority,dissent1,0.8600243423956276
a6528,majority,dissent2,0.6596184373590395
a6530,majority,dissent1,1.855314909559841
a6533,majority,dissent1,1.426334640722074
a6534,majority,dissent1,0.23029572364192819
a6537,majority,dissent1,0.904857570041316
a6539,majority,dissent1,5.374010827930672
a6540,majority,dissent1,7.115146855067906
a6541,majority,dissent1,0.4717723395389792
a6541,majority,dissent2,1.2568925518256804
a6542,majority,dissent1,2.268834786786563
a6545,majority,dissent1,2.3159582499517635
a6546,majority,dissent1,0.6731806816253946
a6547,majority,dissent1,0.9865141164062725
a6547,majority,dissent2,0.9317428056179383
a6548,majority,dissent1,0.2847516180149462
a6549,majority,dissent1,1.0645626292148076
a6550,majority,dissent1,7.430693425415125
a6553,majority,dissent1,6.85665367782971
a6554,majority,dissent1,6.861868580094409
a6555,majority,dissent1,6.803326388279872
a6556,majority,dissent1,6.998688060762266
a6557,majority,dissent1,6.998264349985552
a6558,majority,dissent1,7.0994173869847765
a6559,majority,dissent1,2.389430391582614
a6563,majority,dissent1,1.0440741144624206
a6564,majority,dissent1,0.7026351583900081
a6565,majority,dissent1,0.46227254242488397
a6565,majority,dissent2,0.2680784906189128
a6567,majority,dissent1,1.1676332053851417
a6567,majority,dissent2,0.9561893154870391
a6568,majority,dissent1,1.5313671222197152
a6568,majority,dissent2,1.510505972133887
a6570,majority,dissent1,1.3515642568154955
a6570,majority,dissent2,1.8997248017531851
a6575,majority,dissent1,1.281913612892294
a6575,majority,dissent2,2.871322600382922
a6575,majority,dissent3,0.6541741738163153
a6576,majority,dissent1,1.0517311072524065
a6577,majority,dissent1,0.7350548768142733
a6579,majority,dissent1,1.2403271725156737
a6581,majority,dissent1,1.3004663989780383
a6582,majority,dissent1,1.6596209576069125
a6583,majority,dissent1,1.217962864799827
a6588,majority,dissent1,0.8365995222964069
a6588,majority,dissent2,6.667026508020014
a6589,majority,dissent1,2.2287803822433285
a6589,majority,dissent2,1.2762464491288685
a6590,majority,dissent1,1.4844078031573078
a6591,majority,dissent1,0.91445564808444
a6593,majority,dissent1,1.936602754225797
a6594,majority,dissent1,2.4236264977377835
a6595,majority,dissent1,2.1864529231497642
a6595,majority,dissent2,0.3650126991541559
a6597,majority,dissent1,0.3406545425890446
a6602,majority,dissent1,1.7328560019824197
a6602,majority,dissent2,3.9375846424255587
a6602,majority,dissent3,1.344099830346645
a6603,majority,dissent1,1.0844166275251679
a6605,majority,dissent1,0.8435503348068051
a6606,majority,dissent1,0.5905577769008858
a6607,majority,dissent1,0.6107052884636575
a6608,majority,dissent1,2.745558810801334
a6611,majority,dissent1,1.1184170832091196
a6612,majority,dissent1,0.6901428050240503
a6612,majority,dissent2,2.346593092781421
a6613,majority,dissent1,0.5349367782856
a6614,majority,dissent1,0.7801580856878092
a6615,majority,dissent1,0.6720774945417529
a6615,majority,dissent2,1.115152997071877
a6616,majority,dissent1,0.7500190700650466
a6616,majority,dissent2,0.7829590087832727
a6617,majority,dissent1,0.5265508311134509
a6618,majority,dissent1,1.5361776854589353
a6618,majority,dissent2,1.142633588651548
a6618,majority,dissent3,0.23957671970795288
a6618,majority,dissent4,0.23672132264593992
a6622,majority,dissent1,0.5073445283498558
a6622,majority,dissent2,1.084013395534567
a6625,majority,dissent1,1.459037866124937
a6625,majority,dissent2,0.7149640100345739
a6625,majority,dissent3,2.081244377097733
a6625,majority,dissent4,0.9370848588335261
a6626,majority,dissent1,0.6774481241606498
a6627,majority,dissent1,0.7840623382012809
a6628,majority,dissent1,0.5265449165346883
a6629,majority,dissent1,1.513638246961118
a6630,majority,dissent1,0.25876118294590206
a6631,majority,dissent1,2.067930572039982
a6633,majority,dissent1,2.784371035570366
a6636,majority,dissent1,0.40042884613857077
a6637,majority,dissent1,3.277745721446311
a6641,majority,dissent1,1.8795043036141097
a6641,majority,dissent2,0.34603191673182176
a6642,majority,dissent1,1.9085292218956864
a6643,majority,dissent1,0.6521848920078097
a6643,majority,dissent2,0.22110321914091396
a6644,majority,dissent1,0.5682673606287952
a6645,majority,dissent1,0.5175570479030877
a6648,majority,dissent1,1.5510383766591436
a6649,majority,dissent1,0.4185252529322939
a6650,majority,dissent1,2.7301767627221505
a6651,majority,dissent1,1.673894980266504
a6651,majority,dissent2,3.327627711336679
a6652,majority,dissent1,0.9257510379636756
a6652,majority,dissent2,1.683432613902813
a6653,majority,dissent1,1.7584379692449947
a6654,majority,dissent1,4.84933453361383
a6654,majority,dissent2,1.3923948139093607
a6654,majority,dissent3,2.0737963549865004
a6656,majority,dissent1,1.8022877147117586
a6657,majority,dissent1,1.624430247877986
a6659,majority,dissent1,0.17143896836257277
a6661,majority,dissent1,1.4042741320769903
a6666,majority,dissent1,1.1238483737037868
a6668,majority,dissent1,4.75435161032692
a6670,majority,dissent1,0.6586392802578078
a6671,majority,dissent1,0.6993470762914845
a6672,majority,dissent1,0.9587008974904287
a6672,majority,dissent2,0.20642384553932286
a6673,majority,dissent1,0.9206322417615234
a6675,majority,dissent1,1.082304316229748
a6676,majority,dissent1,0.4860050943779608
a6677,majority,dissent1,2.49316574712643
a6677,majority,dissent2,1.2328347898823229
a6678,majority,dissent1,5.667853431580404
a6678,majority,dissent2,4.503409772736649
a6680,majority,dissent1,0.9556958470672952
a6681,majority,dissent1,0.7437489900553247
a6682,majority,dissent1,0.3512597733392197
a6684,majority,dissent1,0.9156233783596133
a6684,majority,dissent2,1.2660274231218598
a6685,majority,dissent1,1.0838396036001585
a6686,majority,dissent1,1.2956472199258253
a6686,majority,dissent2,0.5597220771677072
a6690,majority,dissent1,1.5238947091706836
a6691,majority,dissent1,0.9348914616673801
a6693,majority,dissent1,1.1814800953226745
a6694,majority,dissent1,1.2736364205451853
a6695,majority,dissent1,1.4138531577792877
a6695,majority,dissent2,0.6531845559908255
a6696,majority,dissent1,0.7593035315662144
a6696,majority,dissent2,0.9123247793856057
a6698,majority,dissent1,0.33792934319234375
a6700,majority,dissent1,0.6168942682188872
a6701,majority,dissent1,0.3803477185498222
a6703,majority,dissent1,0.32965492504774285
a6704,majority,dissent1,0.06280415456008838
a6705,majority,dissent1,0.5231184162803254
a6708,majority,dissent1,0.8248569252801126
a6710,majority,dissent1,0.7051972086981633
a6711,majority,dissent1,1.3231448282348284
a6711,majority,dissent2,0.9197696967996519
a6711,majority,dissent3,1.1636843536459245
a6713,majority,dissent1,1.397662353367711
a6714,majority,dissent1,1.50246561420315
a6714,majority,dissent2,0.7666925275027658
a6715,majority,dissent1,0.8642267702937607
a6715,majority,dissent2,1.2130968989131832
a6716,majority,dissent1,0.5186588270087068
a6717,majority,dissent1,0.5102354078508311
a6717,majority,dissent2,0.7999107985883661
a6718,majority,dissent1,1.017632707091742
a6720,majority,dissent1,0.7740118471623467
a6722,majority,dissent1,0.5011659086551785
a6723,majority,dissent1,3.020810125537507
a6724,majority,dissent1,4.155856874666239
a6724,majority,dissent2,3.507746134413973
a6725,majority,dissent1,2.9076146323895995
a6728,majority,dissent1,1.5924675417599126
a6729,majority,dissent1,1.1987152172942004
a6730,majority,dissent1,0.7733039186506003
a6732,majority,dissent1,3.1196032024624047
a6734,majority,dissent1,0.3854203139359324
a6735,majority,dissent1,0.5743735485558342
a6736,majority,dissent1,1.2538716877802376
a6737,majority,dissent1,0.7122753860482203
a6738,majority,dissent1,0.9168605519125785
a6738,majority,dissent2,0.8844112897042529
a6739,majority,dissent1,0.848311890550759
a6741,majority,dissent1,1.9836999339194303
a6742,majority,dissent1,1.9772762141788678
a6744,majority,dissent1,0.7516601991074698
a6745,majority,dissent1,2.920720845981454
a6747,majority,dissent1,0.2167268722493037
a6747,majority,dissent2,0.21920163250085228
a6747,majority,dissent3,0.7515263139498763
a6748,majority,dissent1,1.0129336105879758
a6749,majority,dissent1,0.32706798007199944
a6749,majority,dissent2,0.3800965532790487
a6750,majority,dissent1,2.570703155516995
a6750,majority,dissent2,0.2294112146693238
a6757,majority,dissent1,1.4512897614661835
a6758,majority,dissent1,0.5741712519311726
a6758,majority,dissent2,1.766576227823316
a6759,majority,dissent1,0.5712540567634636
a6759,majority,dissent2,0.47259373840926766
a6761,majority,dissent1,1.683302992692247
a6762,majority,dissent1,2.3347815243601464
a6763,majority,dissent1,1.8749609745274243
a6765,majority,dissent1,0.7684435752339722
a6766,majority,dissent1,0.8417850693867038
a6767,majority,dissent1,2.14429853122263
a6773,majority,dissent1,3.68292372004213
a6773,majority,dissent2,1.2011553774995882
a6774,majority,dissent1,0.901888226156213
a6775,majority,dissent1,2.222399158657762
a6775,majority,dissent2,1.767069470598202
a6778,majority,dissent1,0.5121294652213069
a6779,majority,dissent1,0.8686868156192946
a6779,majority,dissent2,1.95690080672746
a6781,majority,dissent1,2.195866895608646
a6782,majority,dissent1,0.9467312857260546
a6783,majority,dissent1,1.311269086133421
a6783,majority,dissent2,1.0921606109511213
a6783,majority,dissent3,0.8184238041144716
